categoria;marca;modelo;versao;motor;propulsao;transmissao;ar_cond;direcao;combustivel;nmog_nox_mg_km;co_mg_km;nox_g_km;red_limite;co2_fossil_g_km;co2e_fossil_g_km;co2e_vehp_g_km;etanol_cid_kml;etanol_est_kml;gas_diesel_cid_kml;gas_diesel_est_kml;eletr_ve_gas_cid_kmle;eletr_ve_gas_est_kmle;eletr_vehp_flex_cid_kmle;eletr_vehp_flex_est_kmle;consumo_mj_km;autonomia_km;class_rel_cat;class_abs_geral;selo_conpet
Utilitário Esportivo Compacto;CITROEN;AIRCROSS;7 FL;1.0T-12V;Combustão;CVT-7;S;E;F;35;423;2;B;0;111;NA;7.9;9.1;11.2;13.0;NA;NA;NA;NA;1.80;NA;C;C;NÃO
Utilitário Esportivo Compacto;CITROEN;AIRCROSS;FL PK;1.0T-12V;Combustão;CVT-7;S;E;F;35;423;2;B;0;111;NA;7.9;9.1;11.2;13.0;NA;NA;NA;NA;1.80;NA;C;C;NÃO
Utilitário Esportivo Compacto;CITROEN;AIRCROSS;7 FL PK;1.0T-12V;Combustão;CVT-7;S;E;F;35;423;2;B;0;111;NA;7.9;9.1;11.2;13.0;NA;NA;NA;NA;1.80;NA;C;C;NÃO
Utilitário Esportivo Compacto;CITROEN;AIRCROSS;SH;1.0T-12V;Combustão;CVT-7;S;E;F;35;423;2;B;0;111;NA;7.9;9.1;11.2;13.0;NA;NA;NA;NA;1.80;NA;C;C;NÃO
Utilitário Esportivo Compacto;CITROEN;AIRCROSS;7 SH;1.0T-12V;Combustão;CVT-7;S;E;F;35;423;2;B;0;111;NA;7.9;9.1;11.2;13.0;NA;NA;NA;NA;1.80;NA;C;C;NÃO
Utilitário Esportivo Compacto;FIAT;ARGO;TREKKING 1.3;1.3-8V;Combustão;M-5;S;E;F;39;334;4;B;0;97;NA;8.9;10.2;12.9;14.7;NA;NA;NA;NA;1.57;NA;A;C;NÃO
Utilitário Esportivo Compacto;FIAT;ARGO;ENDUR 1.3 MT;1.3-8V;Combustão;M-5;S;E;F;39;334;4;B;0;97;NA;8.9;10.2;12.9;14.7;NA;NA;NA;NA;1.57;NA;A;C;NÃO
Utilitário Esportivo Compacto;FIAT;ARGO;TREKKING 1.3AT;1.3-8V;Combustão;CVT-7;S;E;F;37;297;4;B;0;99;NA;9.0;10.3;12.8;14.3;NA;NA;NA;NA;1.58;NA;A;C;NÃO
Utilitário Esportivo Compacto;FIAT;PULSE;DRIVE MT;1.3-8V;Combustão;M-5;S;E;F;31;400;4;B;0;98;NA;9.0;10.3;12.6;14.5;NA;NA;NA;NA;1.58;NA;A;C;NÃO
Utilitário Esportivo Compacto;FIAT;PULSE;DRIVE AT;1.3-8V;Combustão;CVT-7;S;E;F;46;315;5;C;0;97;NA;8.9;10.5;13.0;14.7;NA;NA;NA;NA;1.56;NA;A;C;NÃO
Utilitário Esportivo Compacto;FIAT;PULSE;AUDACE HYB;1.0T-12V;Híbrido;CVT-7;S;E;F;42;312;6;B;0;95;NA;9.3;10.2;13.4;14.4;NA;NA;NA;NA;1.54;NA;A;C;NÃO
Utilitário Esportivo Compacto;FIAT;PULSE;DRIVE TF 200;1.0T-12V;Combustão;CVT-7;S;E;F;32;145;5;B;0;101;NA;8.6;10.0;12.3;14.4;NA;NA;NA;NA;1.63;NA;A;C;NÃO
Utilitário Esportivo Compacto;FIAT;PULSE;IMPETUS HYB;1.0T-12V;Híbrido;CVT-7;S;E;F;42;312;6;B;0;95;NA;9.3;10.2;13.4;14.4;NA;NA;NA;NA;1.54;NA;A;C;NÃO
Utilitário Esportivo Compacto;FIAT;PULSE;ABARTH 270;1.3T-16V;Combustão;A-6;S;E;F;27;141;5;B;0;120;NA;7.2;8.8;10.5;12.2;NA;NA;NA;NA;1.94;NA;D;C;NÃO
Utilitário Esportivo Compacto;HONDA;WR-V;EX;1.5-16V;Combustão;CVT;S;E;F;22;191;1;A;0;108;NA;8.2;8.9;12.0;12.8;NA;NA;NA;NA;1.76;NA;B;C;NÃO
Utilitário Esportivo Compacto;HONDA;WR-V;EXL;1.5-16V;Combustão;CVT;S;E;F;22;191;1;A;0;108;NA;8.2;8.9;12.0;12.8;NA;NA;NA;NA;1.76;NA;B;C;NÃO
Utilitário Esportivo Compacto;HYUNDAI;CRETA;Comfort;1.0-12V T;Combustão;A-6;S;E;F;31;120;4;A;0;108;NA;8.4;9.0;12.0;12.7;NA;NA;NA;NA;1.74;NA;B;C;NÃO
Utilitário Esportivo Compacto;HYUNDAI;CRETA;Comfort Safety;1.0-12V T;Combustão;A-6;S;E;F;31;120;4;A;0;108;NA;8.4;9.0;12.0;12.7;NA;NA;NA;NA;1.74;NA;B;C;NÃO
Utilitário Esportivo Compacto;HYUNDAI;CRETA;Limited;1.0-12V T;Combustão;A-6;S;E;F;31;120;4;A;0;108;NA;8.4;9.0;12.0;12.7;NA;NA;NA;NA;1.74;NA;B;C;NÃO
Utilitário Esportivo Compacto;HYUNDAI;CRETA;Platinum;1.0-12V T;Combustão;A-6;S;E;F;31;120;4;A;0;108;NA;8.4;9.0;12.0;12.7;NA;NA;NA;NA;1.74;NA;B;C;NÃO
Utilitário Esportivo Compacto;HYUNDAI;CRETA;N Line;1.0-12V T;Combustão;A-6;S;E;F;31;120;4;A;0;108;NA;8.4;9.0;12.0;12.7;NA;NA;NA;NA;1.74;NA;B;C;NÃO
Utilitário Esportivo Compacto;HYUNDAI;CRETA;Ultimate;1.6-16V T;Combustão;DCT-7;S;E;F;32;186;1;A;0;107;NA;8.3;9.1;11.8;13.4;NA;NA;NA;NA;1.73;NA;B;C;NÃO
Utilitário Esportivo Compacto;HYUNDAI;CRETA;N-line;1.6-16V T;Combustão;DCT-7;S;E;F;40;211;4;B;0;106;NA;8.2;9.4;11.7;13.8;NA;NA;NA;NA;1.72;NA;B;C;NÃO
Utilitário Esportivo Compacto;JEEP;AVENGER;LIMITED HYB;1.0T-12V;Híbrido;CVT-7;S;E;F;31;296;4;B;0;102;NA;8.8;9.4;12.7;13.5;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Compacto;JEEP;AVENGER;ALTIT HYB;1.0T-12V;Híbrido;CVT-7;S;E;F;31;296;4;B;0;102;NA;8.8;9.4;12.7;13.5;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Compacto;JEEP;AVENGER;LONGT HYB;1.0T-12V;Híbrido;CVT-7;S;E;F;31;296;4;B;0;102;NA;8.8;9.4;12.7;13.5;NA;NA;NA;NA;2.64;NA;A;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;ALTIT HYB;1.3T-16V;Híbrido;A-6;S;E;F;26;219;3;B;0;113;NA;8.3;8.6;11.9;11.8;NA;NA;NA;NA;1.80;NA;C;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;ALTIT T270;1.3T-16V;Combustão;A-6;S;E;F;35;172;6;B;0;115;NA;7.8;8.9;11.1;12.4;NA;NA;NA;NA;1.84;NA;C;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;ALTIT T270 (MY27);1.3T-16V;Combustão;A-6;S;E;F;33;188;5;B;0;118;NA;7.6;8.6;10.9;12.0;NA;NA;NA;NA;1.90;NA;D;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;LGTD T270;1.3T-16V;Combustão;A-6;S;E;F;35;172;6;B;0;115;NA;7.8;8.9;11.1;12.4;NA;NA;NA;NA;1.84;NA;C;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;LONGIT HYB;1.3T-16V;Híbrido;A-6;S;E;F;26;219;3;B;0;113;NA;8.3;8.6;11.9;11.8;NA;NA;NA;NA;1.80;NA;C;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;SAHARA;1.3T-16V;Combustão;A-6;S;E;F;35;172;6;B;0;115;NA;7.8;8.9;11.1;12.4;NA;NA;NA;NA;1.84;NA;C;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;SAHARA HYB;1.3T-16V;Híbrido;A-6;S;E;F;26;219;3;B;0;113;NA;8.3;8.6;11.9;11.8;NA;NA;NA;NA;1.80;NA;C;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;SPORT FLEX (MY27);1.3T-16V;Combustão;A-6;S;E;F;33;188;5;B;0;118;NA;7.6;8.6;10.9;12.0;NA;NA;NA;NA;1.90;NA;D;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;SPORT T270 (MY27);1.3T-16V;Combustão;A-6;S;E;F;33;188;5;B;0;118;NA;7.6;8.6;10.9;12.0;NA;NA;NA;NA;1.90;NA;D;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;SPT T FLEX;1.3T-16V;Combustão;A-6;S;E;F;35;172;6;B;0;115;NA;7.8;8.9;11.1;12.4;NA;NA;NA;NA;1.84;NA;C;C;NÃO
Utilitário Esportivo Compacto;JEEP;RENEGADE;SPT TURBO;1.3T-16V;Combustão;A-6;S;E;F;35;172;6;B;0;115;NA;7.8;8.9;11.1;12.4;NA;NA;NA;NA;1.84;NA;C;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kicks;SENSE AT;1.0 12V;Combustão;DCT;S;E;F;32;351;2;B;0;105;NA;8.3;9.9;11.7;14.3;NA;NA;NA;NA;1.69;NA;B;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kicks;ADVANCE AT;1.0 12V;Combustão;DCT;S;E;F;32;351;2;B;0;105;NA;8.3;9.9;11.7;14.3;NA;NA;NA;NA;1.69;NA;B;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kicks;EXCLUSIV AT;1.0 12V;Combustão;DCT;S;E;F;32;351;2;B;0;105;NA;8.3;9.9;11.7;14.3;NA;NA;NA;NA;1.69;NA;B;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kicks;PLATINUM AT;1.0 12V;Combustão;DCT;S;E;F;32;351;2;B;0;105;NA;8.3;9.9;11.7;14.3;NA;NA;NA;NA;1.69;NA;B;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kait;SENSE;1.6-16V;Combustão;CVT;S;E;F;25;145;1;A;0;109;NA;7.8;9.4;11.3;13.7;NA;NA;NA;NA;1.77;NA;C;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kait;ADVANCE;1.6-16V;Combustão;CVT;S;E;F;25;145;1;A;0;109;NA;7.8;9.4;11.3;13.7;NA;NA;NA;NA;1.77;NA;C;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kait;EXCLUSIVE;1.6-16V;Combustão;CVT;S;E;F;23;165;2;A;0;115;NA;7.5;8.7;11.0;12.5;NA;NA;NA;NA;1.87;NA;D;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kait;SENSE B CVT;1.6-16V;Combustão;CVT;S;E;F;25;145;1;A;0;109;NA;7.8;9.4;11.3;13.7;NA;NA;NA;NA;1.77;NA;C;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kait;ACTIVE CVT;1.6-16V;Combustão;CVT;S;E;F;25;145;1;A;0;109;NA;7.8;9.4;11.3;13.7;NA;NA;NA;NA;1.77;NA;C;C;NÃO
Utilitário Esportivo Compacto;NISSAN;Kait;ADV B CVT;1.6-16V;Combustão;CVT;S;E;F;25;145;1;A;0;109;NA;7.8;9.4;11.3;13.7;NA;NA;NA;NA;1.77;NA;C;C;NÃO
Utilitário Esportivo Compacto;PEUGEOT;2008;ACT T200;1.0T-12V;Combustão;CVT-7;S;E;F;33;511;5;B;0;103;NA;8.5;9.8;12.0;14.1;NA;NA;NA;NA;1.66;NA;A;C;NÃO
Utilitário Esportivo Compacto;PEUGEOT;2008;ALLU T200;1.0T-12V;Combustão;CVT-7;S;E;F;33;511;5;B;0;103;NA;8.5;9.8;12.0;14.1;NA;NA;NA;NA;1.66;NA;A;C;NÃO
Utilitário Esportivo Compacto;PEUGEOT;2008;GT T200;1.0T-12V;Combustão;CVT-7;S;E;F;33;511;5;B;0;103;NA;8.5;9.8;12.0;14.1;NA;NA;NA;NA;1.66;NA;A;C;NÃO
Utilitário Esportivo Compacto;PEUGEOT;2008;GT HYBRID;1.0T-12V;Híbrido;CVT-7;S;E;F;40;380;4;B;0;99;NA;9.0;9.6;13.0;13.7;NA;NA;NA;NA;1.61;NA;A;C;NÃO
Utilitário Esportivo Compacto;RENAULT;KWID;ZEN 2;1.0-12V;Combustão;M-5;S;E-H;F;49;362;2;B;0;88;NA;10.4;10.7;14.4;15.4;NA;NA;NA;NA;1.41;NA;A;B;SIM
Utilitário Esportivo Compacto;RENAULT;KWID;INTENSE 2;1.0-12V;Combustão;M-5;S;E-H;F;49;362;2;B;0;88;NA;10.4;10.7;14.4;15.4;NA;NA;NA;NA;1.41;NA;A;B;SIM
Utilitário Esportivo Compacto;RENAULT;KWID;OUTSIDER 2;1.0-12V;Combustão;M-5;S;E-H;F;49;362;2;B;0;88;NA;10.4;10.7;14.4;15.4;NA;NA;NA;NA;1.41;NA;A;B;SIM
Utilitário Esportivo Compacto;RENAULT;KWID;INTENSE BITON;1.0-12V;Combustão;M-5;S;E-H;F;49;362;2;B;0;88;NA;10.4;10.7;14.4;15.4;NA;NA;NA;NA;1.41;NA;A;B;SIM
Utilitário Esportivo Compacto;RENAULT;KWID;ICONIC 2;1.0-12V;Combustão;M-5;S;E-H;F;49;362;2;B;0;88;NA;10.4;10.7;14.4;15.4;NA;NA;NA;NA;1.41;NA;A;B;SIM
Utilitário Esportivo Compacto;RENAULT;KWID;LIFE 2;1.0-12V;Combustão;M-5;S;E-H;F;49;362;2;B;0;88;NA;10.4;10.7;14.4;15.4;NA;NA;NA;NA;1.41;NA;A;B;SIM
Utilitário Esportivo Compacto;RENAULT;KARDIAN;TECH AT;1.0 12V;Combustão;DCT-6;S;E;F;28;397;2;B;0;100;NA;8.8;9.7;12.8;13.9;NA;NA;NA;NA;1.61;NA;A;C;NÃO
Utilitário Esportivo Compacto;RENAULT;KARDIAN;ICO AT;1.0 12V;Combustão;DCT-6;S;E;F;48;246;3;B;0;102;NA;8.8;9.8;12.2;13.8;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Compacto;RENAULT;KARDIAN;10T AT;1.0 12V;Combustão;DCT-6;S;E;F;48;246;3;B;0;102;NA;8.8;9.8;12.2;13.8;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Compacto;RENAULT;KARDIAN;EVO AT;1.0 12V;Combustão;M-6;S;E;F;27;50;3;A;0;98;NA;8.8;10.2;12.7;14.7;NA;NA;NA;NA;1.59;NA;A;C;NÃO
Utilitário Esportivo Compacto;RENAULT;KARDIAN;EVO MT;1.0 12V;Combustão;M-6;S;E;F;27;402;3;B;0;98;NA;8.8;10.2;12.7;14.7;NA;NA;NA;NA;1.59;NA;A;C;NÃO
Utilitário Esportivo Compacto;TOYOTA;YARIS CROSS FLEX;XR FLEX;1.5-16V;Combustão;CVT;S;E;F;10;133;1;A;0;100;NA;8.8;10.2;12.6;14.3;NA;NA;NA;NA;1.60;NA;A;C;NÃO
Utilitário Esportivo Compacto;TOYOTA;YARIS CROSS FLEX;XRE FLEX;1.5-16V;Combustão;CVT;S;E;F;10;133;1;A;0;100;NA;8.8;10.2;12.6;14.3;NA;NA;NA;NA;1.60;NA;A;C;NÃO
Utilitário Esportivo Compacto;TOYOTA;YARIS CROSS FLEX;XRX FLEX;1.5-16V;Combustão;CVT;S;E;F;10;133;1;A;0;100;NA;8.8;10.2;12.6;14.3;NA;NA;NA;NA;1.60;NA;A;C;NÃO
Utilitário Esportivo Compacto;TOYOTA;YARIS CROSS;XRX-HYBRID;1.5-16V;Híbrido;CVT;S;E;F;10;231;1;A;0;77;NA;13.2;10.7;17.9;15.3;NA;NA;NA;NA;1.23;NA;A;B;SIM
Utilitário Esportivo Compacto;TOYOTA;YARIS CROSS;XRE-HYBRID;1.5-16V;Híbrido;CVT;S;E;F;10;231;1;A;0;77;NA;13.2;10.7;17.9;15.3;NA;NA;NA;NA;1.23;NA;A;B;SIM
Utilitário Esportivo Compacto;VW;T CROSS;NA;1.4 - 16V;Combustão;A - 6;S;E;F;18;73;1;A;0;105;NA;8.2;9.9;11.8;14.2;NA;NA;NA;NA;1.69;NA;B;C;NÃO
Utilitário Esportivo Compacto;VW;T CROSS;NA;1.0-12V;Combustão;A - 6;S;E;F;21;95;2;A;0;102;NA;8.5;10.2;12.1;14.5;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;T CROSS;NA;1.0-12V;Combustão;A - 8;S;E;F;21;100;3;A;0;100;NA;8.7;10.2;12.5;14.3;NA;NA;NA;NA;1.61;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;T CROSS;200TSI AUTOMATICO;1.0-12V;Combustão;A - 6;S;E;F;21;95;2;A;0;102;NA;8.5;10.2;12.1;14.5;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;T CROSS;200TSI AUTOMATICO;1.0-12V;Combustão;A - 8;S;E;F;21;100;3;A;0;100;NA;8.7;10.2;12.5;14.3;NA;NA;NA;NA;1.61;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;T CROSS;SENSE 200TSI AUTOMATICO;1.0-12V;Combustão;A - 6;S;E;F;21;95;2;A;0;102;NA;8.5;10.2;12.1;14.5;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;T CROSS;SENSE 200TSI AUTOMATICO;1.0-12V;Combustão;A - 8;S;E;F;22;103;2;A;0;96;NA;8.9;10.4;12.9;14.9;NA;NA;NA;NA;1.56;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;NIVUS;NA;1.0-12V;Combustão;A - 6;S;E;F;20;93;1;A;0;99;NA;8.6;10.3;12.4;14.8;NA;NA;NA;NA;1.61;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;NIVUS;NA;1.0-12V;Combustão;A - 6;S;E;F;20;93;1;A;0;99;NA;8.6;10.3;12.4;14.8;NA;NA;NA;NA;1.61;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;T CROSS;NA;1.4 - 16V;Combustão;A - 6;S;E;F;18;73;1;A;0;105;NA;8.2;9.9;11.8;14.2;NA;NA;NA;NA;1.69;NA;B;C;NÃO
Utilitário Esportivo Compacto;VW;NIVUS;GTS 1.4TSI AUTOMÁTICO;1.4-16V;Combustão;A - 6;S;E-H;F;14;60;2;A;0;106;NA;8.1;9.9;11.6;14.2;NA;NA;NA;NA;1.70;NA;B;C;NÃO
Utilitário Esportivo Compacto;VW;TERA;COMFORT TSI;1.0-12V;Combustão;A - 6;S;E;F;19;152;2;A;0;101;NA;8.6;10.3;12.2;14.5;NA;NA;NA;NA;1.62;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;TERA;HIGH TSI;1.0-12V;Combustão;A - 6;S;E;F;19;152;2;A;0;101;NA;8.6;10.3;12.2;14.5;NA;NA;NA;NA;1.62;NA;A;C;NÃO
Utilitário Esportivo Compacto;VW;TERA;TSI;1.0-12V;Combustão;M - 5;S;E;F;16;158;1;A;0;97;NA;9.0;10.3;12.9;15.0;NA;NA;NA;NA;1.56;NA;A;C;NÃO
Utilitário Esportivo Compacto 4x4;VOLVO;EX30;CROSSC PLUS;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;37.8;31.8;NA;NA;0.58;333;A;A;NÃO
Utilitário Esportivo Compacto 4x4;VOLVO;EX30;C COUNTRY;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;37.3;33.4;NA;NA;0.57;327;A;A;NÃO
Utilitário Esportivo Grande;BMW;X1;S20i X Line;2.0 - 16V;Combustão;A-7;S;E;G;9;237;1;A;NA;117;NA;NA;NA;10.3;13.5;NA;NA;NA;NA;1.90;NA;B;C;NÃO
Utilitário Esportivo Grande;BMW;X1;S20i M Sport;2.0 - 16V;Combustão;A-7;S;E;G;8;225;0;A;NA;118;NA;NA;NA;10.2;13.2;NA;NA;NA;NA;1.91;NA;B;C;NÃO
Utilitário Esportivo Grande;BMW;X1;S20i GP;2.0 - 16V;Combustão;A-7;S;E;G;9;237;1;A;NA;117;NA;NA;NA;10.3;13.5;NA;NA;NA;NA;1.90;NA;B;C;NÃO
Utilitário Esportivo Grande;BMW;X2;xDrive20i MSP;2.0 - 16V;Combustão;A-7;S;E;G;9;222;1;A;NA;121;NA;NA;NA;9.9;13.1;NA;NA;NA;NA;1.97;NA;C;C;NÃO
Utilitário Esportivo Grande;BYD;YUAN PLUS;GL310 EV;Elétrico;Elétrico;NA;S;E;E;0;0;0;A;NA;0;NA;NA;NA;NA;NA;39.8;33.1;NA;NA;0.56;294;A;A;NÃO
Utilitário Esportivo Grande;BYD;YUAN PLUS;GS310 EV;Elétrico;Elétrico;NA;S;E;E;0;0;0;A;NA;0;NA;NA;NA;NA;NA;39.8;33.1;NA;NA;0.56;294;A;A;NÃO
Utilitário Esportivo Grande;CAOA CHANGAN;Uni-T;INFINITY (LEV4);1.5 - 16V;Combustão;DCT-7;S;E;F;26;74;2;A;0;119;NA;7.1;8.6;10.5;12.4;NA;NA;NA;NA;1.95;NA;C;C;NÃO
Utilitário Esportivo Grande;CAOA CHERY;TIGGO 7;PRO 16TA;1.6T - 16V;Combustão;DCT-7;S;E;G;33;127;1;A;NA;116;NA;NA;NA;10.5;13.3;NA;NA;NA;NA;1.88;NA;B;C;NÃO
Utilitário Esportivo Grande;CAOA CHERY;TIGGO 7;PRO HA;1.5T -16V;Híbrido;CVT;S;E;F;25;133;0;A;0;118;NA;7.8;8.3;11.1;11.6;NA;NA;NA;NA;1.90;NA;B;C;NÃO
Utilitário Esportivo Grande;CAOA CHERY;TIGGO 7;SPORT;1.5T -16V;Combustão;CVT 9;S;E;F;29;146;1;A;0;119;NA;6.7;8.6;10.4;12.6;NA;NA;NA;NA;1.99;NA;C;C;NÃO
Utilitário Esportivo Grande;CAOA CHERY;TIGGO 8;16TA;1.6T - 16V;Combustão;DCT-7;S;E;G;28;131;1;A;NA;123;NA;NA;NA;10.0;12.5;NA;NA;NA;NA;1.99;NA;C;C;NÃO
Utilitário Esportivo Grande;CAOA CHERY;TIGGO 8;PHEV;1.5T - 16V;Plug-in;DHT;S;E;G;8;69;1;A;NA;115;20;NA;NA;11.8;11.3;33.6;27.7;NA;NA;0.66;56;A;A;SIM
Utilitário Esportivo Grande;GAC;GS3;ELITE;1.5-16V;Combustão;DCT-7;S;E;G;35;228;1;A;NA;125;NA;NA;NA;10.2;11.6;NA;NA;NA;NA;2.02;NA;D;C;NÃO
Utilitário Esportivo Grande;GAC;GS3;ELITE PLUS;1.5-16V;Combustão;DCT-7;S;E;G;35;228;1;A;NA;125;NA;NA;NA;10.2;11.6;NA;NA;NA;NA;2.02;NA;D;C;NÃO
Utilitário Esportivo Grande;GAC;GS4;PREMIUM;2.0-16V;Híbrido;DHT-2;S;E;G;24;117;1;A;NA;101;NA;NA;NA;14.1;11.8;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Grande;GAC;GS4;ELITE;2.0-16V;Híbrido;DHT-2;S;E;G;24;117;1;A;NA;101;NA;NA;NA;14.1;11.8;NA;NA;NA;NA;1.64;NA;A;C;NÃO
Utilitário Esportivo Grande;GWM;HAVAL H6;HEV ONE (MY26);1.5-16V;Híbrido;DHT - 2;S;E;G;32;126;1;A;NA;100;NA;NA;NA;14.7;11.4;NA;NA;NA;NA;1.63;NA;A;C;NÃO
Utilitário Esportivo Grande;GWM;HAVAL H6;HEV2 (MY26);1.5-16V;Híbrido;DHT - 2;S;E;G;32;126;1;A;NA;100;NA;NA;NA;14.7;11.4;NA;NA;NA;NA;1.63;NA;A;C;NÃO
Utilitário Esportivo Grande;GWM;HAVAL H6;PHEV19 (MY26);1.5-16V;Plug-in;DHT - 2;S;E;G;35;35;2;A;NA;104;13;NA;NA;13.5;11.9;35.0;28.5;NA;NA;0.64;73;A;A;SIM
Utilitário Esportivo Grande;GWM;HAVAL H6;PHEV35 (MY26);1.5-16V;Plug-in;DHT - 2;S;E;G;29;18;1;A;NA;116;7;NA;NA;12.0;10.9;29.3;25.3;NA;NA;0.74;119;A;A;SIM
Utilitário Esportivo Grande;GWM;HAVAL H6;GT (MY26);1.5-16V;Plug-in;DHT - 2;S;E;G;36;23;2;A;NA;115;7;NA;NA;12.6;10.5;30.1;24.9;NA;NA;0.74;119;A;A;SIM
Utilitário Esportivo Grande;GWM;HAVAL H6;HEV ESP;1.5-16V;Híbrido;DHT - 2;S;E;G;32;126;1;A;NA;100;NA;NA;NA;14.7;11.4;NA;NA;NA;NA;1.63;NA;A;C;NÃO
Utilitário Esportivo Grande;GWM;HAVAL H6;PHEV19 FF;1.5 - 16V;Plug-in;DHT - 2;S;E;F;24;14;2;A;0;95;11;10.0;8.9;14.7;12.9;37.7;30.6;25.8;21.0;0.60;77;A;A;SIM
Utilitário Esportivo Grande;GWM;HAVAL H6;PHEV35 FF;1.5 - 16V;Plug-in;DHT-4;S;E;F;26;6;3;A;0;115;6;9.2;7.4;12.5;10.7;30.7;26.1;22.8;18.1;0.70;126;A;A;SIM
Utilitário Esportivo Grande;GWM;HAVAL H6;GT FF;1.5 - 16V;Plug-in;DHT-4;S;E;F;26;6;3;A;0;115;6;9.2;7.4;12.5;10.7;30.7;26.1;22.8;18.1;0.70;126;A;A;SIM
Utilitário Esportivo Grande;GWM;HAVAL H6;HEV1 FLEX;1.5-16V;Híbrido;DHT-1A - 2;S;E;F;26;85;3;A;0;90;NA;10.2;9.0;15.8;13.0;NA;NA;7.7;6.9;1.49;NA;A;B;SIM
Utilitário Esportivo Grande;GWM;HAVAL H6;HEV2 FLEX;1.5-16V;Híbrido;DHT-1A - 2;S;E;F;26;85;3;A;0;90;NA;10.2;9.0;15.8;13.0;NA;NA;7.7;6.9;1.49;NA;A;B;SIM
Utilitário Esportivo Grande;GWM;WEY;NA;1.5 - 16V;Plug-in;A-4;S;E;G;36;21;2;A;NA;134;7;NA;NA;10.8;9.1;25.9;22.8;NA;NA;0.83;128;A;A;SIM
Utilitário Esportivo Grande;GWM;WEY;07 DARK ED.;1.5 - 16V;Plug-in;DHT-4;S;E;G;36;21;2;A;NA;134;7;NA;NA;10.8;9.1;25.9;22.8;NA;NA;0.83;128;A;A;SIM
Utilitário Esportivo Grande;HONDA;CR-V;TOURING;2.0-16V;Híbrido;CVT;S;E;G;12;79;0;A;NA;102;NA;NA;NA;14.1;11.8;NA;NA;NA;NA;1.65;NA;A;C;NÃO
Utilitário Esportivo Grande;JEEP;COMMANDER;LMTD HYB;1.3T-16V;Híbrido;A-6;S;E;F;35;229;4;B;0;121;NA;7.6;8.1;11.0;11.2;NA;NA;NA;NA;1.94;NA;C;C;NÃO
Utilitário Esportivo Grande;JEEP;COMMANDER;OVER HYB;1.3T-16V;Híbrido;A-6;S;E;F;35;229;4;B;0;121;NA;7.6;8.1;11.0;11.2;NA;NA;NA;NA;1.94;NA;C;C;NÃO
Utilitário Esportivo Grande;JEEP;COMPASS;LIMITED T;1.3T-16V;Combustão;A-6;S;E;F;32;179;6;B;0;124;NA;7.3;8.6;10.1;12.1;NA;NA;NA;NA;1.97;NA;C;C;NÃO
Utilitário Esportivo Grande;JEEP;COMPASS;LONGITUDE T;1.3T-16V;Combustão;A-6;S;E;F;32;179;6;B;0;124;NA;7.3;8.6;10.1;12.1;NA;NA;NA;NA;1.97;NA;C;C;NÃO
